"fit","trend","signal","UNITID"
7907.09880074293,7894.2998933059,12.7989074370363,218520
6583.48467816884,6567.13630537968,16.3483727891648,218885
6855.68988126885,6842.07518592457,13.6146953442983,218672
7628.51644104069,7609.94601631596,18.570424724748,218991
6409.28587168988,6371.84592375639,37.439947933503,217615
6537.21179568052,6519.06308026354,18.1487154169973,217712
10913.7744915978,10893.3220748363,20.4524167615773,219426
8892.79805600548,8874.27608162814,18.5219743773494,219189
9940.16508891836,9938.60518509726,1.55990382110627,219480
7119.19765433311,7097.20673829772,21.9909160354019,222053
6801.96912797542,6789.12013539938,12.848992576057,220279
7119.83287830254,7102.30641905452,17.526459248029,221102
6039.82927127163,5773.3509582746,266.478312997041,248925
8406.77644498888,6939.55059907023,1467.22584591865,221184
6578.73526143217,6559.55739723767,19.1778641945206,219879
5034.88212507273,5017.6467021836,17.2354228891363,219596
6725.50210195143,6715.93913311556,9.56296883588738,219824
4810.19485694972,4770.56147527549,39.6333816742406,221908
5515.09850359804,5486.78971008962,28.3087935084454,220127
5908.15370765361,5939.54425731532,-31.3905496616957,221050
6113.71598396222,5959.06253392407,154.653450038166,222062
5184.10898561529,5164.05332834704,20.0556572682648,221625
5722.46570481698,5674.57305398543,47.892650831566,221643
4828.4984125493,4657.71538161373,170.78303093558,221485
5580.46286165735,5425.21648450964,155.24637714772,220853
4121.64198555474,4099.56346785531,22.0785176994522,220756
5865.85602962881,5837.18624933608,28.6697802927404,220400
5946.49138662375,5914.91221036196,31.5791762618074,221616
5884.44624314945,5877.31676044951,7.12948269995564,221333
6036.66599399083,6023.18240000868,13.4835939821654,220640
7072.97380891825,7073.54783119815,-0.57402227988544,225070
7112.69041774868,7124.58788523987,-11.8974674911817,227191
7213.84699742778,7216.90647863353,-3.05948120573032,247834
7186.48438508838,7206.480293476,-19.9959083876207,223773
6639.62161735642,6655.05060278484,-15.428985428405,224572
6988.10095633003,7012.20686845494,-24.1059121248988,224615
6565.85734837657,6579.58808127401,-13.7307328974236,226930
6693.74613415348,6704.17271003841,-10.426575884914,227766
6495.4595733422,6528.7533485453,-33.2937752030821,223524
6734.91673050052,6721.84278292873,13.0739475718053,228699
7779.32777180707,7770.99104345638,8.33672835071226,226019
7480.83434343509,7488.45932616209,-7.6249827269788,228547
7635.5363464221,7638.18239718547,-2.64605076335337,228608
8039.45466247469,8052.96228531518,-13.5076228404778,487320
8156.25365719919,8168.33935272033,-12.0856955211205,226578
6678.32085946106,6666.15020909769,12.1706503633821,225423
7116.72655252649,7110.81660009606,5.90995243045859,227182
6178.94115231219,6177.75584914079,1.18530317142,227979
6849.26471534119,6843.27041826517,5.99429707604236,222567
6416.34905599824,6395.25967923789,21.0893767603583,226204
5620.65835853897,5603.82832607088,16.8300324680994,226408
6376.89723900782,6362.24755756694,14.6496814408913,226116
6212.22115670501,6195.87921102664,16.3419456783904,441760
6240.86150132129,6237.25726369263,3.6042376286741,229540
4756.74476043927,4757.62202512022,-0.87726468093885,226134
5800.30461404572,5797.00411193906,3.30050210667969,488730
4745.03278987956,4736.21384534344,8.81894453613566,227854
4448.43020338418,4448.92851097434,-0.498307590150915,227924
4373.53864549208,4369.15221559888,4.38642989321022,246354
4567.23449077902,4566.6978377732,0.53665300582324,420398
5417.62152641466,5415.66684036483,1.95468604985041,224350
6609.14618557335,6611.612728015,-2.4665424416287,222576
8358.68506008088,8364.4200485012,-5.73498842030451,227304
4733.14323902196,4734.27577719219,-1.13253817022266,224642
7885.98336728884,7882.18458757468,3.79877971416969,230746
8029.79366599513,8026.1418196212,3.65184637395076,230010
9712.97860307884,9705.27291615903,7.70568691982612,232946
9412.04386708743,9412.30369160641,-0.259824518956748,232195
10026.1318258069,10026.6145742447,-0.482748437731743,232575
9294.7858090937,9290.98344768814,3.80236140558043,233116
9178.69687708343,9175.42535211015,3.27152497330007,232414
7990.66733083522,7989.86817119082,0.79915964441318,233772
8319.64945018298,8315.66460195606,3.984848226937,233754
11284.0040672883,11294.7116730659,-10.7076057775108,233338
9499.17504423568,9489.24606494207,9.928979293628,232450
6660.01319211046,6654.99034527934,5.02284683113669,233037
7270.78591423186,7263.72591645697,7.05999777489433,233949
8157.04902000908,8140.00725116201,17.0417688470891,232867
7239.7284982912,7221.81021883943,17.9182794517909,233019
7135.59243791795,7099.51711835283,36.0753195651426,233903
5901.42698013686,5877.92986258742,23.4971175494543,232788
10024.5325250858,10025.6690565224,-1.13653143651948,231536
7271.48137349998,7261.39057279779,10.0908007022049,231697
5091.25881597018,5083.01711973709,8.24169623310092,231882
6371.98673765068,6352.30634921729,19.6803884334156,233648
9301.21360731536,9277.66659544628,23.54701186911,230861
9229.11894776658,9244.95539814656,-15.8364503799664,236610
10049.9851222979,10067.5107483881,-17.525626090152,235149
9686.92689595913,9697.39772081772,-10.4708248585773,235671
9748.03984547223,9786.67609891249,-38.636253440251,439145
8196.74061904521,8214.85315606309,-18.1125370178706,236656
9758.0241514671,9753.07547249603,4.94867897107349,239008
9004.17140369942,9013.28487587356,-9.11347217411759,240125
8928.06159123164,8950.63916681576,-22.5775755841195,238759
9460.1350340105,9462.15454646701,-2.01951245649872,239248
9565.57120998069,9563.70211962831,1.86909035237727,238397
9348.5993050189,9334.62826935267,13.9710356662429,239910
9244.49622856053,9232.54726220692,11.9489663536094,239488
9787.37293302984,9773.88195835644,13.4909746734209,239220
11803.1274348085,11767.5527964393,35.5746383692749,240170
9149.02671059774,9120.1831789898,28.8435316079573,240116
10439.258749258,10428.5953064341,10.663442823956,238722
10005.1079128846,9997.1583041328,7.94960875179748,239372
5655.11873696094,5645.42099090107,9.69774605988778,237543
7168.52523596049,7191.28876956869,-22.7635336081968,484932
6278.3765356841,6259.45513595351,18.9213997305959,430795
9578.03513565829,9575.9331669644,2.10196869390563,446774
8455.16976733392,8467.70752871754,-12.5377613836081,444954
7149.89717118239,7139.59410286888,10.3030683135212,447582
7865.30822973807,7872.84433986466,-7.53611012657404,238014
8867.13702884441,8859.43081458278,7.70621426164689,237844
9151.53725583739,9160.64267303213,-9.10541719473053,443492
